Id;Artist;Title;Producer;KarokeSupplier
26960 ;NATALIE COLE ;MISS YOU LIKE CRAZY ;CDG;JTG;
26961 ;NATALIE COLE ;MISS YOU LIKE CRAZY ;CDG;JTG194-07;
26962 ;NATALIE COLE ;MISS YOU LIKE CRAZY ;CDG;MM;
26963 ;NATALIE COLE ;MISS YOU LIKE CRAZY ;CDG;Soundchoice;
26964 ;NATALIE COLE ;OUR LOVE ;CDG;JTG;
26965 ;NATALIE COLE ;OUR LOVE ;CDG;JTG194-08;
26966 ;NATALIE COLE ;OUR LOVE ;CDG;Soundchoice;
26967 ;NATALIE COLE ;PINK CADILLAC ;CDG;BL;
26968 ;NATALIE COLE ;PINK CADILLAC ;CDG;JTG;
26969 ;NATALIE COLE ;PINK CADILLAC ;CDG;JTG194-09;
26970 ;NATALIE COLE ;PINK CADILLAC ;CDG;Sunfly;
26971 ;NATALIE COLE ;SNOWFALL, ON THE SAHARA ;CDG;JTG;
26972 ;NATALIE COLE ;SNOWFALL, ON THE SAHARA ;CDG;JTG194-11;
26973 ;NATALIE COLE ;SOMEONE THAT I USED TO LOVE ;CDG;JTG;
26974 ;NATALIE COLE ;SOMEONE THAT I USED TO LOVE ;CDG;JTG194-12;
26975 ;NATALIE COLE ;TAKE A LOOK ;CDG;Soundchoice;
26976 ;NATALIE COLE ;THE VERY THOUGHT OF YOU ;CDG;JTG;
26977 ;NATALIE COLE ;THE VERY THOUGHT OF YOU ;CDG;JTG194-15;
26978 ;NATALIE COLE ;THE VERY THOUGHT OF YOU ;CDG;MM;
26979 ;NATALIE COLE ;THEY CAN'T TAKE THAT AWAY FROM ME ;CDG;JTG;
26980 ;NATALIE COLE ;THEY CAN'T TAKE THAT AWAY FROM ME ;CDG;JTG194-14;
26981 ;NATALIE COLE ;THIS WILL BE ;CDG;An Everlasting Love (JTG194-13;
26982 ;NATALIE COLE ;UNFORGETTABLE ;CDG;JTG194-16;
26983 ;NATALIE COLE ;WILD WOMEN DO ;CDG;Sunfly;
26984 ;NATALIE COLE ;WILD WOMEN DO;CDG;;
26985 ;NATALIE COLE & NAT KING COLE ;UNFORGETABLE ;CDG;Duet(LG;
26986 ;NATALIE COLE & NAT KING COLE ;UNFORGETABLE ;CDG;Duet(Soundchoice;
26987 ;NATALIE COLE & NAT KING COLE ;WHEN I FALL IN LOVE ;CDG;Duet(Soundchoice;
26988 ;NATALIE IMBRUGLIA ;BEAUTY ON THE FIRE ;CDG;Sunfly;
26989 ;NATALIE IMBRUGLIA ;BIG MISTAKE ;CDG;Sunfly;
26990 ;NATALIE IMBRUGLIA ;BIG MISTAKE;CDG;;
26991 ;NATALIE IMBRUGLIA ;COUNTING DOWN THE DAYS ;CDG;Sunfly;
26992 ;NATALIE IMBRUGLIA ;COUNTING DOWN THE DAYS;CDG;;
26993 ;NATALIE IMBRUGLIA ;GLORIOUS ;CDG;EK;
26994 ;NATALIE IMBRUGLIA ;SHIVER ;CDG;Sunfly;
26995 ;NATALIE IMBRUGLIA ;SHIVER;CDG;;
26996 ;NATALIE IMBRUGLIA ;SMOKE ;CDG;EK;
26997 ;NATALIE IMBRUGLIA ;TORN ;CDG;Soundchoice;
26998 ;NATALIE IMBRUGLIA ;TORN;CDG;;
26999 ;NATALIE IMBRUGLIA ;WISHING I WAS THERE ;CDG;Sunfly;
27000 ;NATALIE IMBRUGLIA ;WISHING I WAS THERE;CDG;;
27001 ;NATALIE MERCHANT ;CARNIVAL ;CDG;Soundchoice;
27002 ;NATALIE MERCHANT ;WONDER ;CDG;Soundchoice;
27003 ;;NATALIE_IMBRUGLIA_TORN;CDG;;
27004 ;NATASHA BEDINGFIELD ;I BRUISE EASILY ;CDG;Sunfly;
27005 ;NATASHA BEDINGFIELD ;I BRUISE EASILY;CDG;;
27006 ;NATASHA BEDINGFIELD ;I WANNA HAVE YOUR BABIES ;CDG;EK;
27007 ;NATASHA BEDINGFIELD ;POCKETFUL OF SUNSHINE ;CDG;PS;
27008 ;NATASHA BEDINGFIELD ;SINGLE ;CDG;Sunfly;
27009 ;NATASHA BEDINGFIELD ;SINGLE;CDG;;
27010 ;NATASHA BEDINGFIELD ;SOULMATE ;CDG;EK;
27011 ;NATASHA BEDINGFIELD ;SOULMATE ;CDG;Sunfly;
27012 ;NATASHA BEDINGFIELD ;THESE WORDS ;CDG;Sunfly;
27013 ;NATASHA BEDINGFIELD ;THESE WORDS;CDG;;
27014 ;NATASHA BEDINGFIELD ;UNWRITTEN ;CDG;Sunfly;
27015 ;NATASHA BEDINGFIELD ;UNWRITTEN;CDG;;
27016 ;;NATHALIE;CDG;;
27017 ;;NATHALIE2;CDG;;
27018 ;;NATIONAL EXPRESS;CDG;;
27019 ;NATIVE AMERICAN ;INDIAN RESERVATION ;CDG;Sunfly;
27020 ;NATIVE AMERICAN ;INDIAN RESERVATION;CDG;;
27021 ;NAUGHTY BY NATURE ;O.P.P. ;CDG;Soundchoice;
27022 ;NAZARETH ;LOVE HURTS ;CDG;Soundchoice;
27023 ;NAZARETH ;WOKE UP THIS MORNING ;CDG;HS;
27024 ;NEAL COTY ;RIGHT DOWN THROUGH THE MIDDLE OF US ;CDG;Pop Hits;
27025 ;NEAL MCCOY ;FOR A CHANGE ;CDG;Soundchoice;
27026 ;NEAL MCCOY ;LAST OF A DYING BREED ;CDG;CB;
27027 ;NEAL MCCOY ;LAST OF A DYING BREED;CDG;;
27028 ;NEAL MCCOY ;THEN YOU CAN TELL ME GOODBYE ;CDG;Soundchoice;
27029 ;NED MILLER ;FROM A JACK TO A KING ;CDG;Soundchoice;
27030 ;NEIL DIAMOND ;AMERICA ;CDG;DKK;
27031 ;NEIL DIAMOND ;AMERICA ;CDG;LG;
27032 ;NEIL DIAMOND ;AMERICA ;CDG;PS;
27033 ;NEIL DIAMOND ;AMERICA ;CDG;Soundchoice;
27034 ;NEIL DIAMOND ;AMERICA ;CDG;Sunfly;
27035 ;NEIL DIAMOND ;AMERICA ;CDG;TOP;
27036 ;NEIL DIAMOND ;AND THE GRASS WON'T PAY NO MIND ;CDG;LG;
27037 ;NEIL DIAMOND ;BEAUTIFUL NOISE ;CDG;LG;
27038 ;NEIL DIAMOND ;BEAUTIFUL NOISE;CDG;;
27039 ;NEIL DIAMOND ;BROTHER LOVES TRAVELING SALVATION SHOW ;CDG;AHK;
27040 ;NEIL DIAMOND ;BROTHER LOVES TRAVELING SALVATION SHOW ;CDG;BS;
27041 ;NEIL DIAMOND ;BROTHER LOVES TRAVELING SALVATION SHOW ;CDG;Soundchoice;
27042 ;NEIL DIAMOND ;BROTHER LOVES TRAVELLING SALVATION SHOW ;CDG;LG;
27043 ;NEIL DIAMOND ;CHERRY CHERRY ;CDG;AH;
27044 ;NEIL DIAMOND ;CHERY CHERRY ;CDG;LG;
27045 ;NEIL DIAMOND ;CHERY CHERRY ;CDG;PT;
27046 ;NEIL DIAMOND ;CHERY CHERRY ;CDG;Soundchoice;
27047 ;NEIL DIAMOND ;CRACKLIN' ROSE ;CDG;LG;
27048 ;NEIL DIAMOND ;CRACKLIN' ROSE ;CDG;NP;
27049 ;NEIL DIAMOND ;CRACKLIN' ROSE ;CDG;PS;
27050 ;NEIL DIAMOND ;CRACKLIN' ROSE ;CDG;PT;
27051 ;NEIL DIAMOND ;CRACKLIN' ROSE ;CDG;Soundchoice;
27052 ;NEIL DIAMOND ;CRACKLIN ROSE;CDG;;
27053 ;NEIL DIAMOND ;DESIREE ;CDG;LG;
27054 ;NEIL DIAMOND ;FOREVER IN BLUE JEANS ;CDG;AH;
27055 ;NEIL DIAMOND ;FOREVER IN BLUE JEANS ;CDG;LG;
27056 ;NEIL DIAMOND ;FOREVER IN BLUE JEANS ;CDG;PS;
27057 ;NEIL DIAMOND ;FOREVER IN BLUE JEANS;CDG;;
27058 ;NEIL DIAMOND ;FOREVER IN BLUEJEANS;CDG;;
27059 ;NEIL DIAMOND ;GIRL, YOU'LL BE A WOMAN SOON ;CDG;AH;
27060 ;NEIL DIAMOND ;GIRL, YOU'LL BE A WOMAN SOON ;CDG;LG;
27061 ;NEIL DIAMOND ;GIRL, YOU'LL BE A WOMAN SOON ;CDG;PS;
27062 ;NEIL DIAMOND ;GIRL, YOU'LL BE A WOMAN SOON ;CDG;Soundchoice;
27063 ;NEIL DIAMOND ;HE AIN'T HEAVY HE'S MY BROTHER ;CDG;LG;
27064 ;NEIL DIAMOND ;HE AIN'T HEAVY HE'S MY BROTHER ;CDG;Soundchoice;
27065 ;NEIL DIAMOND ;HE AIN'T HEAVY HE'S MY BROTHER;CDG;;
27066 ;NEIL DIAMOND ;HEARTLIGHT ;CDG;LG;
27067 ;NEIL DIAMOND ;HEARTLIGHT ;CDG;Soundchoice;
27068 ;NEIL DIAMOND ;HELLO AGAIN ;CDG;AH;
27069 ;NEIL DIAMOND ;HELLO AGAIN ;CDG;LG;
27070 ;NEIL DIAMOND ;HELLO AGAIN ;CDG;NP;
27071 ;NEIL DIAMOND ;HELLO AGAIN ;CDG;PS;
27072 ;NEIL DIAMOND ;HELLO AGAIN ;CDG;Soundchoice;
27073 ;NEIL DIAMOND ;HELLO AGAIN;CDG;;
27074 ;NEIL DIAMOND ;HOLLY HOLY ;CDG;AH;
27075 ;NEIL DIAMOND ;HOLLY HOLY ;CDG;LG;
27076 ;NEIL DIAMOND ;HOLLY HOLY ;CDG;Soundchoice;
27077 ;NEIL DIAMOND ;HOLLY HOLY;CDG;;
27078 ;NEIL DIAMOND ;I AM I SAID ;CDG;AH;
27079 ;NEIL DIAMOND ;I AM I SAID ;CDG;DKK;
27080 ;NEIL DIAMOND ;I AM I SAID ;CDG;LG;
27081 ;NEIL DIAMOND ;I AM I SAID ;CDG;Soundchoice;
27082 ;NEIL DIAMOND ;I AM I SAID ;CDG;TOP;
27083 ;NEIL DIAMOND ;I AM I SAID;CDG;;
27084 ;NEIL DIAMOND ;I HAVEN'T PLAYED THAT SONG FOR YEARS ;CDG;LG;
27085 ;NEIL DIAMOND ;I THANK THE LORD FOR THE NIGHTTIME ;CDG;LG;
27086 ;NEIL DIAMOND ;IF YOU KNOW WHAT I MEAN ;CDG;LG;
27087 ;NEIL DIAMOND ;IF YOU KNOW WHAT I MEAN;CDG;;
27088 ;NEIL DIAMOND ;I'M A BELIEVER ;CDG;LG;
27089 ;NEIL DIAMOND ;I'M A BELIVER;CDG;;
27090 ;NEIL DIAMOND ;I'M GLAD YOU'RE HERE WITH ME TONIGHT ;CDG;Soundchoice;
27091 ;NEIL DIAMOND ;KENTUCKY WOMAN ;CDG;AH;
27092 ;NEIL DIAMOND ;KENTUCKY WOMAN ;CDG;LG;
27093 ;NEIL DIAMOND ;KENTUCKY WOMAN ;CDG;PS;
27094 ;NEIL DIAMOND ;KENTUCKY WOMAN ;CDG;Soundchoice;
27095 ;NEIL DIAMOND ;LONGFELLOW SERENADE ;CDG;AH;
27096 ;NEIL DIAMOND ;LONGFELLOW SERENADE ;CDG;LG;
27097 ;NEIL DIAMOND ;LONGFELLOW SERENADE;CDG;;
27098 ;NEIL DIAMOND ;LOVE ON THE ROCKS ;CDG;AH;
27099 ;NEIL DIAMOND ;LOVE ON THE ROCKS ;CDG;EK;
27100 ;NEIL DIAMOND ;LOVE ON THE ROCKS ;CDG;LG;
27101 ;NEIL DIAMOND ;LOVE ON THE ROCKS ;CDG;PS;
27102 ;NEIL DIAMOND ;LOVE ON THE ROCKS ;CDG;Soundchoice;
27103 ;NEIL DIAMOND ;LOVE ON THE ROCKS;CDG;;
27104 ;NEIL DIAMOND ;MORNING SIDE ;CDG;LG;
27105 ;NEIL DIAMOND ;ONE HAND, ONE HEART ;CDG;Soundchoice;
27106 ;NEIL DIAMOND ;PLAY ME ;CDG;AH;
27107 ;NEIL DIAMOND ;PLAY ME ;CDG;LG;
27108 ;NEIL DIAMOND ;PLAY ME ;CDG;NP;
27109 ;NEIL DIAMOND ;PLAY ME ;CDG;PT;
27110 ;NEIL DIAMOND ;PLAY ME ;CDG;Soundchoice;
27111 ;NEIL DIAMOND ;RED RED WINE ;CDG;AH;
27112 ;NEIL DIAMOND ;RED RED WINE ;CDG;calypso;
27113 ;NEIL DIAMOND ;RED RED WINE ;CDG;LG;
27114 ;NEIL DIAMOND ;RED RED WINE ;CDG;NP;
27115 ;NEIL DIAMOND ;RED RED WINE ;CDG;Soundchoice;
27116 ;NEIL DIAMOND ;SEPTEMBER MORN' ;CDG;AH;
27117 ;NEIL DIAMOND ;SEPTEMBER MORN' ;CDG;LG;
27118 ;NEIL DIAMOND ;SEPTEMBER MORN' ;CDG;MM;
27119 ;NEIL DIAMOND ;SEPTEMBER MORN' ;CDG;Soundchoice;
27120 ;NEIL DIAMOND ;SHILO ;CDG;LG;
27121 ;NEIL DIAMOND ;SHILO ;CDG;Soundchoice;
27122 ;NEIL DIAMOND ;SOLITARY MAN ;CDG;AH;
27123 ;NEIL DIAMOND ;SOLITARY MAN ;CDG;LG;
27124 ;NEIL DIAMOND ;SOLITARY MAN ;CDG;NP;
27125 ;NEIL DIAMOND ;SOLITARY MAN ;CDG;Soundchoice;
27126 ;NEIL DIAMOND ;SONG SUNG BLUE ;CDG;AH;
27127 ;NEIL DIAMOND ;SONG SUNG BLUE ;CDG;LG;
27128 ;NEIL DIAMOND ;SONG SUNG BLUE ;CDG;PS;
27129 ;NEIL DIAMOND ;SONG SUNG BLUE ;CDG;Soundchoice;
27130 ;NEIL DIAMOND ;SONG SUNG BLUE;CDG;;
27131 ;NEIL DIAMOND ;SOOLAIMON ;CDG;LG;
27132 ;NEIL DIAMOND ;SOOLAIMON ;CDG;PT;
27133 ;NEIL DIAMOND ;STOMES;CDG;;
27134 ;NEIL DIAMOND ;STONES ;CDG;LG;
27135 ;NEIL DIAMOND ;SWEET CAROLINE ;CDG;AH;
27136 ;NEIL DIAMOND ;SWEET CAROLINE ;CDG;DKK;
27137 ;NEIL DIAMOND ;SWEET CAROLINE ;CDG;EK;
27138 ;NEIL DIAMOND ;SWEET CAROLINE ;CDG;LG;
27139 ;NEIL DIAMOND ;SWEET CAROLINE ;CDG;PS;
27140 ;NEIL DIAMOND ;SWEET CAROLINE ;CDG;Soundchoice;
27141 ;NEIL DIAMOND ;SWEET CAROLINE;CDG;;
27142 ;NEIL DIAMOND ;THE LAST THING ON MY MIND ;CDG;DKK;
27143 ;NEIL DIAMOND ;YESTERDAYS SONGS ;CDG;LG;
27144 ;NEIL DIAMOND ;YESTERDAY'S SONGS ;CDG;LG;
27145 ;NEIL DIAMOND ;YESTERDAYS SONGS;CDG;;
27146 ;NEIL DIAMOND ;YOU DON'T BRING ME FLOWERS;CDG;;
27147 ;NEIL DIAMOND ;YOU DON'T BRING ME FLOWERS ;CDG;LG;
27148 ;NEIL DIAMOND ;YOU DON'T BRING ME FLOWERS ;CDG;PS;
27149 ;NEIL DIAMOND & BARBRA STREISAND ;YOU DON'T BRING ME FLOWERS ;CDG;Duet(AH;
27150 ;NEIL DIAMOND & BARBRA STREISAND ;YOU DON'T BRING ME FLOWERS ;CDG;Duet(MM;
27151 ;NEIL DIAMOND & BARBRA STREISAND ;YOU DON'T BRING ME FLOWERS ;CDG;Duet(Soundchoice;
27152 ;NEIL DIAMOND & WAYLON JENNINGS ;ONE GOOD LOVE ;CDG;Duet(Soundchoice;
27153 ;NEIL DIAMOND(DUETT) ;YOU DON'T BRING ME FLOWERS;CDG;;
27154 ;NEIL SEDAKA ;BAD BLOOD ;CDG;DKK;
27155 ;NEIL SEDAKA ;BREAKING UP IS HARD TO DO ;CDG;BLU;
27156 ;NEIL SEDAKA ;BREAKING UP IS HARD TO DO ;CDG;CB;
27157 ;NEIL SEDAKA ;BREAKING UP IS HARD TO DO ;CDG;EK;
27158 ;NEIL SEDAKA ;BREAKING UP IS HARD TO DO ;CDG;Soundchoice;
27159 ;NEIL SEDAKA ;CALENDAR GIRL ;CDG;EK;
27160 ;NEIL SEDAKA ;CALENDAR GIRL ;CDG;LG;
27161 ;NEIL SEDAKA ;FOOTSTEPS ;CDG;BLU;
27162 ;NEIL SEDAKA ;HAPPY BIRTHDAY SWEET SIXTEEN ;CDG;BLU;
27163 ;NEIL SEDAKA ;KING OF CLOWNS ;CDG;BLU;
27164 ;NEIL SEDAKA ;LAUGHTER IN THE RAIN ;CDG;LG;
27165 ;NEIL SEDAKA ;LITTLE DEVIL ;CDG;BLU;
27166 ;NEIL SEDAKA ;NEXT DOOR TO AN ANGEL ;CDG;LG;
27167 ;NEIL SEDAKA ;NEXT DOOR TO AN ANGEL ;CDG;Soundchoice;
27168 ;NEIL SEDAKA ;OH CAROL;CDG;;
27169 ;NEIL SEDAKA ;OH CAROL ;CDG;BLU;
27170 ;NEIL SEDAKA ;OH CAROL ;CDG;Soundchoice;
27171 ;NEIL SEDAKA ;OH CAROL ;CDG;Sunfly;
27172 ;NEIL SEDAKA ;ONE WAY TICKET TO THE BLUES ;CDG;BLU;
27173 ;NEIL SEDAKA ;THE DIARY ;CDG;BLU;
27174 ;NEIL YOUNG ;AFTER THE GOLD RUSH ;CDG;Soundchoice;
27175 ;NEIL YOUNG ;CINNAMON GIRL ;CDG;Soundchoice;
27176 ;NEIL YOUNG ;DOWN BY THE RIVER ;CDG;DG;
27177 ;NEIL YOUNG ;HEART OF GOLD ;CDG;Soundchoice;
27178 ;NEIL YOUNG ;OLD MAN ;CDG;Soundchoice;
27179 ;NEIL YOUNG ;ROCKIN' IN THE FREE WORLD ;CDG;Soundchoice;
27180 ;;NEIL_SEDAKA___LITTLE_D;CDG;;
27181 ;NEK ;LAURA NON C'ä ;CDG;CT;
27182 ;;NELLIE THE ELEPHANT;CDG;;
27183 ;NELLY ;#1 ;CDG;Soundchoice;
27184 ;NELLY ;GRILLZ;CDG;;
27185 ;NELLY ;HOT IN HERRE ;CDG;Sunfly;
27186 ;NELLY ;HOT IN HERRE;CDG;;
27187 ;NELLY ;MY PLACE ;CDG;Sunfly;
27188 ;NELLY ;MY PLACE;CDG;;
27189 ;NELLY ;N DEY SAY;CDG;;
27190 ;NELLY & P. DIDDY & MURPHY LEEü ;SHAKE YA TAILFEATHER ;CDG;Soundchoice;
27191 ;NELLY & ST LUNATICS ;AIR FORCE ONES ;CDG;Duet;
27192 ;NELLY FEAT KELLY ROWLAND ;DILEMMA ;CDG;Sunfly;
27193 ;NELLY FURTADE ;ALL GOOD THINGS ;CDG;FC;
27194 ;NELLY FURTADE ;ON THE RADIO ;CDG;Sunfly;
27195 ;NELLY FURTADO ;ALL GOOD THINGS ;CDG;Come To An End(EK;
27196 ;NELLY FURTADO ;BROKEN STRINGS ;CDG;Kfun;
27197 ;NELLY FURTADO ;DO IT ;CDG;Sunfly;
27198 ;NELLY FURTADO ;DO IT;CDG;;
27199 ;NELLY FURTADO ;I'M LIKE A BIRD ;CDG;EK;
27200 ;NELLY FURTADO ;I'M LIKE A BIRD ;CDG;Soundchoice;
27201 ;NELLY FURTADO ;I'M LIKE A BIRD ;CDG;TOP;
27202 ;NELLY FURTADO ;IM LIKE A BIRD;CDG;;
27203 ;NELLY FURTADO ;I'M LIKE A BIRD;CDG;;
27204 ;NELLY FURTADO ;MANEATER;CDG;;
27205 ;NELLY FURTADO ;ON THE RADIO ;CDG;Sunfly;
27206 ;NELLY FURTADO ;ON THE RADIO;CDG;;
27207 ;NELLY FURTADO ;POWERLESS ;CDG;Soundchoice;
27208 ;NELLY FURTADO ;TURN OFF THE LIGHT ;CDG;TOP;
27209 ;NELLY FURTADO ;TURN OFF THE LIGHT;CDG;;
27210 ;NELSON ;CANT LIVE WITHOUT YOUR LOVE ;CDG;Soundchoice;
27211 ;NELSON, RICKY ;HELLO MARY LOU - KOPIE;CDG;;
27212 ;NELSON, RICKY ;HELLO MARY LOU;CDG;;
27213 ;NENA ;99 LUFTBALLONS;CDG;;
27214 ;NENA ;99 RED BALLONS ;CDG;Soundchoice;
27215 ;NENA ;99 RED BALLOONS ;CDG;Soundchoice;
27216 ;NENA & KIM WILDE ;ANYPLACE ANYWHERE ANYTIME ;CDG;Duet(KF;
27217 ;NENA & KIM WILDE ;ANYPLACE ANYWHERE ANYTIME ;CDG;Duet(Msv;
27218 ;NENA & KIM WILDE ;ANYPLACE ANYWHERE ANYTIME ;CDG;Msv;
27219 ;NERD ;SHE WANTS TO MOVE;CDG;;
27220 ;NERINA PALLOT ;EVERYBODY'S GONE TO WAR;CDG;;
27221 ;;NESSAJA;CDG;;
27222 ;;NEUES SPIEL, NEUE CHANCE, NEUES GLÅCK;CDG;;
27223 ;;NEUTRON DANCE;CDG;;
27224 ;;NEVER A TIME;CDG;;
27225 ;;NEVER AGAIN, AGAIN;CDG;;
27226 ;;NEVER BE ANYONE ELSE BUT YOU;CDG;;
27227 ;NEVER CAN SAY GOODBYE ;THE JACKSON FIVE;CDG;;
27228 ;;NEVER CAN SAY GOODBYE;CDG;;
27229 ;;NEVER GONNA GIVE YOU UP;CDG;;
27230 ;;NEVER LEAVE YOU;CDG;;
27231 ;;NEVER RAINS IN CALIFORNIA;CDG;;
27232 ;NEVER TOO MUCH ;LUTHER VANDROSS;CDG;;
27233 ;;NEW DAY ;CDG;;
27234 ;NEW FOUND GLORY ;HEAD ON COLLISION ;CDG;Soundchoice;
27235 ;NEW KIDS ON THE BLOCK ;COVER GIRL ;CDG;DKK;
27236 ;NEW KIDS ON THE BLOCK ;COVER GIRL ;CDG;DKKG41-02;
27237 ;NEW KIDS ON THE BLOCK ;COVER GIRL ;CDG;EMI;
27238 ;NEW KIDS ON THE BLOCK ;DIDN'T I ;CDG;BM;
27239 ;NEW KIDS ON THE BLOCK ;HANGIN' TOUGH ;CDG;DKK;
27240 ;NEW KIDS ON THE BLOCK ;HANGIN' TOUGH ;CDG;EMI;
27241 ;NEW KIDS ON THE BLOCK ;HANGING TOUGH ;CDG;DKKG41-03;
27242 ;NEW KIDS ON THE BLOCK ;I'LL BE LOVING YOU ;CDG;EMI;
27243 ;NEW KIDS ON THE BLOCK ;PLEASE DON'T GO GIRL ;CDG;EMI;
27244 ;NEW KIDS ON THE BLOCK ;STEP BY STEP ;CDG;DKK;
27245 ;NEW KIDS ON THE BLOCK ;YOU GOT IT ;CDG;The Right Stuff(EMI;
27246 ;;NEW KIND OF MEDICINE;CDG;;
27247 ;NEW ORDER ;BLUE MONDAY ;CDG;LG;
27248 ;NEW ORDER ;BLUE MONDAY ;CDG;Sunfly;
27249 ;NEW ORDER ;BLUE MONDAY ;CDG;SMW868-06;
27250 ;NEW ORDER ;BLUE MONDAY;CDG;;
27251 ;NEW ORDER ;KRAFTY;CDG;;
27252 ;NEW ORDER ;TRUE FAITH ;CDG;Sunfly;
27253 ;NEW ORDER ;TRUE FAITH ;CDG;SunflyMW846-03;
27254 ;;NEW ORLEANS;CDG;;
27255 ;NEW RADICALS ;YOU GET WHAT YOU GIVE ;CDG;EK;
27256 ;NEW SEEKERS ;BEG, STEAL OR BORROW ;CDG;ZM;
27257 ;NEW SEEKERS ;I'D LIKE TO TEACH THE WORLD TO SING ;CDG;DKK;
27258 ;NEW SEEKERS ;YOU WON'T FIND ANOTHER FOOL LIKE ME ;CDG;Sunfly;
27259 ;NEW VAUDEVILLE BAND ;WINCHESTER CATHEDRAL ;CDG;DKK;
27260 ;NEW VAUDEVILLE BAND ;WINCHESTER CATHEDRAL ;CDG;Soundchoice;
27261 ;;NEW YORK MINING DISASTER;CDG;;
27262 ;;NEW YORK NEW YORK;CDG;;
27263 ;;NEW YORK, NEW YORK;CDG;;
27264 ;NEWBEATS ;BREAD AND BUTTER ;CDG;Soundchoice;
27265 ;;NEWMÑDCHEN CARINA2;CDG;;
27266 ;NEWMAN THUNDERCLAP ;SOMETHING IN THE AIR ;CDG;Sunfly;
27267 ;NEWTON ;SOMETIMES WHEN WE TOUCH;CDG;;
27268 ;NEWTON FAULKNER ;ALL I GOT ;CDG;Sunfly;
27269 ;NEWTON FAULKNER ;ALL I GOT;CDG;;
27270 ;NEWTON FAULKNER ;DREAM CATCH ME ;CDG;Sunfly;
27271 ;NEWTON FAULKNER ;DREAM CATCH ME;CDG;;
27272 ;NEWTON FAULKNER ;TEARDROP ;CDG;EK;
27273 ;NEWTON JOHN_TRAVOLTA ;YOU'RE THE ONE THAT I WANT;CDG;;
27274 ;NEWTON-JOHN, OLIVIA & JOHN TRAVOLTA ;SUMMER NIGHTS;CDG;;
27275 ;;NEXT DOOR TO AN ANGEL;CDG;;
27276 ;NEXT OF KIN ;24 HOURS FROM YOU ;CDG;Sunfly;
27277 ;NEXT OF KIN ;24 HOURS FROM YOU;CDG;;
27278 ;NE-YO ;BECAUSE OF YOU ;CDG;EK;
27279 ;NE-YO ;BECAUSE OF YOU;CDG;;
27280 ;NE-YO ;CLOSER ;CDG;EK;
27281 ;NE-YO ;SEXY LOVE - 13445;CDG;;
27282 ;NE-YO ;SO SICK;CDG;;
27283 ;NICK CARTER ;HELP ME ;CDG;Sunfly;
27284 ;NICK CARTER ;HELP ME;CDG;;
27285 ;NICK CAVE & KYLIE MINOGUE ;WHERE THE WILD ROSES GROW ;CDG;Sunfly;
27286 ;NICK GILDER ;HOT CHILD IN THE CITY ;CDG;DKK ;
27287 ;NICK GILDER ;HOT CHILD IN THE CITY ;CDG;Soundchoice;
27288 ;NICK KERSHAW ;I WON'T LET THE SUN OG DOWN ON ME ;CDG;Sunfly;
27289 ;NICK KERSHAW ;I WON'T LET THE SUN GO DOWN ON ME ;CDG;Sunfly;
27290 ;NICK KERSHAW ;THE RIDDLE ;CDG;ZM;
27291 ;NICK LACHEY ;WHAT'S LEFT OF ME;CDG;;
27292 ;NICK LOWE ;I KNEW THE BRIDE ;CDG;2b (AH;
27293 ;NICK LOWE ;I KNEW THE BRIDE ;CDG;2b (AH2015-11;
27294 ;NICK LOWE ;I KNEW THE BRIDE ;CDG;AH;
27295 ;NICK LOWE ;I KNEW THE BRIDE ;CDG;AH2015-11;
27296 ;NICK LOWE ;I LOVE THE SOUND OF BREAKING GLASS ;CDG;EK;
27297 ;NICKEL CREEK ;LIGHTHOUSE TALE ;CDG;TOP;
27298 ;NICKEL CREEK ;SPEAK;CDG;;
27299 ;NICKEL CREEK ;THIS SIDE ;CDG;Soundchoice;
27300 ;NICKEL CREEK ;WHEN YOU COME BACK DOWN ;CDG;Soundchoice;
27301 ;NICKELBACK ;BECAUSE OF YOU ;CDG;CB;
27302 ;NICKELBACK ;BECAUSE OF YOU;CDG;;
27303 ;NICKELBACK ;FAR AWAY ;CDG;Sunfly;
27304 ;NICKELBACK ;FAR AWAY;CDG;;
27305 ;NICKELBACK ;FEELIN WAY TOO DAMN GOOD ;CDG;CB;
27306 ;NICKELBACK ;FEELIN WAY TOO DAMN GOOD;CDG;;
27307 ;NICKELBACK ;FIGURED YOU OUT ;CDG;CB;
27308 ;NICKELBACK ;FIGURED YOU OUT ;CDG;Soundchoice;
27309 ;NICKELBACK ;FIGURED YOU OUT;CDG;;
27310 ;NICKELBACK ;HOW YOU REMIND ME ;CDG;CB;
27311 ;NICKELBACK ;HOW YOU REMIND ME ;CDG;EK;
27312 ;NICKELBACK ;HOW YOU REMIND ME ;CDG;Soundchoice;
27313 ;NICKELBACK ;HOW YOU REMIND ME ;CDG;Sunfly;
27314 ;NICKELBACK ;HOW YOU REMIND ME;CDG;;
27315 ;NICKELBACK ;IF EVERYONE CARED ;CDG;Pop Hits;
27316 ;NICKELBACK ;IF EVERYONE CARED;CDG;;
27317 ;NICKELBACK ;LEADER OF MEN ;CDG;Soundchoice;
27318 ;NICKELBACK ;LEADER OF MEN;CDG;;
27319 ;NICKELBACK ;LEARN THE HARD WAY ;CDG;SD;
27320 ;NICKELBACK ;MY SACRIFICE ;CDG;TOP;
27321 ;NICKELBACK ;NEVER AGAIN ;CDG;CB;
